record_id,company_name,industry,country,company_size,month,year,layoffs_count,layoff_percentage,reason_for_layoffs
T320,Databricks,Gaming,Canada,Big Tech,Nov,2025,118,9.8,Restructuring
T321,OpenAI,Cloud,UK,Big Tech,Nov,2026,3288,8.5,Restructuring
T322,Amazon,Gaming,Canada,Enterprise,Feb,2025,880,5.0,Cost Cutting
T323,NVIDIA,Social Media,Singapore,Mid-size,Jun,2025,10145,13.9,AI Automation
T324,Amazon,AI,UK,Big Tech,Feb,2024,134,1.9,AI Automation
T325,Netflix,E-Commerce,Germany,Big Tech,Feb,2025,2381,9.6,Overhiring Correction
T326,Amazon,Cybersecurity,Canada,Enterprise,May,2025,3636,14.5,Restructuring
T327,Amazon,Social Media,Canada,Mid-size,Nov,2025,6560,9.8,Cost Cutting
T328,Apple,FinTech,UK,Enterprise,Feb,2024,2753,9.3,Restructuring
T329,Spotify,E-Commerce,UK,Big Tech,May,2024,34,3.2,Restructuring
T330,Databricks,Cybersecurity,India,Big Tech,May,2024,698,3.7,Restructuring
T331,Salesforce,Gaming,Canada,Big Tech,Jun,2025,4639,17.9,Overhiring Correction
T332,Apple,FinTech,UK,Mid-size,Mar,2025,590,6.9,Market Slowdown
T333,Adobe,Social Media,Singapore,Big Tech,Jun,2025,5340,26.2,Market Slowdown
T334,NVIDIA,FinTech,USA,Mid-size,Nov,2026,12594,17.1,AI Automation
T335,SAP,Social Media,India,Big Tech,Jul,2026,2148,4.3,Restructuring
T336,Apple,Social Media,UK,Mid-size,Dec,2025,1971,4.4,Restructuring
T337,Amazon,E-Commerce,Canada,Big Tech,Sep,2026,5476,34.0,Restructuring
T338,Palantir,AI,UK,Startup,Nov,2026,937,7.4,Market Slowdown
T339,Netflix,Social Media,Canada,Startup,Jun,2025,15643,24.4,AI Automation
T340,Google,AI,UK,Mid-size,Aug,2025,13496,13.8,Restructuring
T341,SAP,Gaming,Singapore,Mid-size,Aug,2024,3489,14.3,Market Slowdown
T342,Oracle,AI,USA,Mid-size,Jun,2025,6838,15.9,Cost Cutting
T343,Anthropic,E-Commerce,UK,Big Tech,Dec,2026,1307,8.0,Restructuring
T344,Salesforce,AI,UK,Startup,Jan,2025,17574,10.6,AI Automation
T345,Netflix,Social Media,India,Mid-size,Jun,2026,9881,20.9,Restructuring
T346,SAP,Cloud,Germany,Mid-size,Jul,2024,1808,3.0,Overhiring Correction
T347,Uber,E-Commerce,Canada,Big Tech,Dec,2024,1083,17.6,Cost Cutting
T348,Spotify,Gaming,Singapore,Startup,Sep,2024,19445,39.4,Market Slowdown
T349,Salesforce,Cloud,Germany,Startup,Sep,2026,5043,5.4,Market Slowdown
T350,Databricks,E-Commerce,Canada,Big Tech,Jun,2025,3659,24.4,Restructuring
T351,Databricks,Cloud,Singapore,Enterprise,Nov,2024,2567,30.8,Market Slowdown
T352,Microsoft,Cloud,UK,Startup,Dec,2024,294,8.2,Overhiring Correction
T353,NVIDIA,E-Commerce,Canada,Mid-size,Jul,2024,9243,35.6,Restructuring
T354,Palantir,Social Media,Singapore,Mid-size,Aug,2025,5631,25.2,Cost Cutting
T355,Netflix,FinTech,Germany,Startup,Aug,2024,2259,13.1,Cost Cutting
T356,NVIDIA,Cybersecurity,Canada,Big Tech,Jul,2026,3648,3.0,Restructuring
T357,OpenAI,Cloud,USA,Startup,Jan,2025,534,9.8,Cost Cutting
T358,Palantir,FinTech,India,Big Tech,Sep,2026,12112,28.7,AI Automation
T359,Stripe,AI,UK,Enterprise,Dec,2025,6338,38.3,Overhiring Correction
T360,Uber,E-Commerce,USA,Mid-size,Aug,2025,2662,15.0,Market Slowdown
T361,Amazon,E-Commerce,USA,Mid-size,Dec,2026,2121,9.7,Restructuring
T362,Netflix,Cybersecurity,India,Mid-size,Oct,2025,2060,3.4,Overhiring Correction
T363,Spotify,Cybersecurity,Canada,Mid-size,May,2026,4923,16.5,Market Slowdown
T364,Anthropic,Social Media,USA,Mid-size,May,2026,685,10.1,Cost Cutting
T365,Apple,Cloud,India,Enterprise,Aug,2024,154,4.7,Overhiring Correction
T366,Spotify,Social Media,Germany,Big Tech,Nov,2024,6831,14.8,Restructuring
T367,Anthropic,Social Media,UK,Enterprise,Jun,2026,5337,12.5,AI Automation
T368,Amazon,Social Media,Germany,Enterprise,Apr,2025,1459,5.3,Cost Cutting
T369,OpenAI,FinTech,UK,Enterprise,Oct,2025,1701,1.4,Market Slowdown
T370,Meta,AI,USA,Big Tech,Mar,2025,1532,5.2,Restructuring
T371,Google,E-Commerce,India,Mid-size,Mar,2025,18199,19.4,AI Automation
T372,Intel,FinTech,USA,Enterprise,Jan,2025,9007,37.7,Market Slowdown
T373,Airbnb,E-Commerce,Singapore,Startup,Jan,2024,7923,9.8,Restructuring
T374,Amazon,Cloud,Canada,Mid-size,Jan,2024,7795,23.7,Market Slowdown
T375,Microsoft,Gaming,Germany,Mid-size,Apr,2025,2383,6.9,AI Automation
T376,Microsoft,AI,UK,Enterprise,Jul,2024,1019,6.5,Cost Cutting
T377,Amazon,Cybersecurity,Canada,Startup,Aug,2025,18400,32.6,Cost Cutting
T378,Apple,E-Commerce,Canada,Big Tech,Feb,2024,2276,0.4,AI Automation
T379,Stripe,Social Media,Germany,Enterprise,Mar,2024,5380,11.2,Market Slowdown
T380,Amazon,Cloud,Canada,Enterprise,Nov,2025,17388,13.3,Cost Cutting
T381,Anthropic,Cybersecurity,Canada,Mid-size,May,2026,6092,20.6,AI Automation
T382,Airbnb,E-Commerce,Germany,Startup,Nov,2026,1385,4.8,AI Automation
T383,Anthropic,AI,UK,Enterprise,Oct,2025,2284,4.4,Market Slowdown
T384,Palantir,Social Media,India,Big Tech,Oct,2024,1755,5.1,AI Automation
T385,Spotify,Cloud,USA,Startup,Nov,2026,644,4.7,Overhiring Correction
T386,Oracle,E-Commerce,Singapore,Big Tech,May,2024,214,3.8,Market Slowdown
T387,Amazon,Cybersecurity,India,Mid-size,Jul,2026,4407,9.9,AI Automation
T388,Adobe,Social Media,Germany,Mid-size,Feb,2025,432,2.8,AI Automation
T389,SAP,Cybersecurity,Canada,Startup,Feb,2024,3251,10.1,Cost Cutting
T390,Google,Cloud,Germany,Enterprise,Mar,2025,19231,31.3,Cost Cutting
T391,Spotify,Social Media,USA,Startup,May,2026,4257,9.7,AI Automation
T392,Spotify,Social Media,Canada,Startup,Sep,2025,6637,5.3,AI Automation
T393,OpenAI,Gaming,Canada,Mid-size,May,2024,3616,16.9,Overhiring Correction
T394,Microsoft,Cloud,Singapore,Startup,Apr,2024,1556,9.5,Restructuring
T395,Intel,E-Commerce,India,Mid-size,Apr,2025,1410,8.2,Cost Cutting
T396,Oracle,Social Media,UK,Enterprise,Feb,2026,1520,9.1,AI Automation
T397,Netflix,Cloud,Canada,Startup,Aug,2025,4618,15.7,Market Slowdown
T398,Salesforce,AI,Canada,Big Tech,Apr,2025,1961,9.9,Overhiring Correction
T399,Adobe,Social Media,Canada,Mid-size,Oct,2025,1199,13.0,Cost Cutting
T400,Palantir,Gaming,India,Mid-size,Jan,2024,1105,8.7,Overhiring Correction
T401,Intel,Social Media,Singapore,Startup,Nov,2025,2305,16.2,Market Slowdown
T402,Microsoft,Cloud,Canada,Mid-size,Jan,2024,6383,17.1,Market Slowdown
T403,Amazon,AI,India,Big Tech,Aug,2026,1709,23.7,AI Automation
T404,Stripe,AI,Canada,Mid-size,Feb,2026,14830,16.1,Overhiring Correction
T405,Meta,E-Commerce,Singapore,Mid-size,May,2025,258,4.4,Restructuring
T406,Salesforce,FinTech,Germany,Enterprise,Apr,2024,2024,9.9,Overhiring Correction
T407,Microsoft,Cloud,USA,Mid-size,Jun,2025,1932,2.8,AI Automation
T408,Palantir,FinTech,India,Big Tech,May,2024,2309,8.6,AI Automation
T409,Netflix,Gaming,Singapore,Enterprise,Apr,2025,9060,17.7,Cost Cutting
T410,Amazon,Social Media,India,Enterprise,Nov,2025,5385,2.4,Market Slowdown
T411,Netflix,AI,Germany,Big Tech,Feb,2025,4535,11.4,AI Automation
T412,Apple,AI,USA,Startup,Apr,2025,987,6.1,Market Slowdown
T413,Amazon,Cybersecurity,Canada,Enterprise,Feb,2024,1893,7.0,Restructuring
T414,Apple,AI,UK,Startup,Jan,2024,595,0.4,Overhiring Correction
T415,Oracle,Gaming,Singapore,Big Tech,Jul,2026,3666,17.5,Restructuring
T416,Netflix,FinTech,India,Mid-size,Aug,2024,6290,16.1,AI Automation
T417,Databricks,Cybersecurity,Canada,Mid-size,Aug,2025,9677,11.3,Overhiring Correction
T418,OpenAI,AI,USA,Enterprise,Jul,2024,3975,4.2,Overhiring Correction
T419,Airbnb,Social Media,Canada,Startup,Aug,2026,2096,1.5,Restructuring
T420,Intel,Cybersecurity,Canada,Enterprise,Mar,2024,3597,4.1,Market Slowdown
T421,Databricks,Cloud,USA,Enterprise,Sep,2025,1920,0.3,Overhiring Correction
T422,Airbnb,Cloud,USA,Mid-size,May,2026,3063,32.1,AI Automation
T423,Airbnb,Cybersecurity,Germany,Enterprise,Apr,2026,2225,5.6,Market Slowdown
T424,Intel,Cybersecurity,USA,Enterprise,Oct,2024,18740,17.7,Restructuring
T425,Palantir,FinTech,India,Big Tech,Jan,2024,1699,0.9,Overhiring Correction
T426,Airbnb,AI,Canada,Big Tech,Oct,2024,670,1.4,Cost Cutting
T427,Salesforce,Social Media,India,Enterprise,Mar,2026,1411,6.3,Cost Cutting
T428,Microsoft,Gaming,Canada,Enterprise,Dec,2026,1052,6.3,Restructuring
T429,Stripe,AI,UK,Enterprise,Mar,2026,2249,1.3,Restructuring
T430,OpenAI,Social Media,UK,Mid-size,Apr,2026,5652,38.9,Overhiring Correction
T431,Netflix,E-Commerce,UK,Enterprise,Dec,2024,1323,1.4,Overhiring Correction
T432,NVIDIA,Gaming,Canada,Startup,Oct,2024,682,3.6,Overhiring Correction
T433,Microsoft,E-Commerce,India,Enterprise,Apr,2025,3032,30.9,Market Slowdown
T434,Netflix,Social Media,USA,Enterprise,May,2024,5020,17.3,Cost Cutting
T435,Amazon,FinTech,UK,Startup,Jan,2025,8968,22.2,Restructuring
T436,Oracle,Cloud,Germany,Big Tech,Sep,2025,5838,8.6,AI Automation
T437,OpenAI,Gaming,Canada,Mid-size,Feb,2024,657,5.9,Market Slowdown
T438,Google,FinTech,UK,Startup,Mar,2025,945,9.3,Cost Cutting
T439,Amazon,Cybersecurity,USA,Enterprise,Dec,2024,12077,19.5,Restructuring
T440,Netflix,Cybersecurity,Germany,Mid-size,Jun,2024,332,5.1,Cost Cutting
T441,Oracle,Social Media,Canada,Enterprise,May,2024,14503,30.5,AI Automation
T442,Meta,E-Commerce,Canada,Big Tech,Jun,2024,1416,6.2,Restructuring
T443,Amazon,FinTech,Singapore,Big Tech,Jan,2024,1739,2.2,Cost Cutting
T444,Adobe,AI,Germany,Startup,Aug,2025,130,9.5,Market Slowdown
T445,Amazon,Social Media,Canada,Big Tech,Jul,2025,1656,7.7,Cost Cutting
T446,SAP,AI,UK,Big Tech,Apr,2025,4892,14.7,Overhiring Correction
T447,Meta,Cloud,Singapore,Startup,Sep,2025,1624,1.0,Overhiring Correction
T448,Airbnb,Cybersecurity,USA,Big Tech,Sep,2026,16567,30.8,Restructuring
T449,Stripe,Cloud,Germany,Enterprise,Dec,2024,400,4.7,Overhiring Correction
T450,Stripe,Cybersecurity,Canada,Mid-size,Mar,2024,325,7.9,Cost Cutting
T451,Uber,Cloud,USA,Big Tech,Apr,2026,2063,5.5,Cost Cutting
T452,Databricks,FinTech,UK,Startup,Sep,2025,2003,7.8,Overhiring Correction
T453,Salesforce,Gaming,UK,Big Tech,Feb,2025,1759,1.8,Cost Cutting
T454,Apple,Cybersecurity,Canada,Startup,May,2026,1863,2.7,Market Slowdown
T455,Oracle,FinTech,Germany,Big Tech,Jan,2024,3510,36.2,Market Slowdown
T456,NVIDIA,Cloud,Canada,Big Tech,Jun,2026,2486,1.0,Cost Cutting
T457,Meta,Social Media,Germany,Enterprise,Jun,2025,5430,12.3,Market Slowdown
T458,Spotify,Gaming,Germany,Startup,May,2026,242,2.8,Restructuring
T459,Salesforce,FinTech,Singapore,Big Tech,Apr,2025,7571,15.7,Cost Cutting
T460,Oracle,Social Media,Germany,Enterprise,Feb,2025,555,0.9,Overhiring Correction
T461,NVIDIA,Cloud,Canada,Startup,Apr,2024,617,8.9,Cost Cutting
T462,Meta,E-Commerce,USA,Enterprise,May,2025,15182,11.4,Restructuring
T463,Anthropic,E-Commerce,Singapore,Startup,Apr,2025,10063,35.7,Restructuring
T464,Databricks,E-Commerce,India,Big Tech,Jun,2024,19550,17.2,Market Slowdown
T465,Amazon,FinTech,USA,Big Tech,Oct,2024,1482,9.0,Cost Cutting
T466,Airbnb,Social Media,India,Enterprise,Sep,2024,19272,35.0,AI Automation
T467,OpenAI,Cloud,Singapore,Mid-size,Apr,2025,2777,38.5,Overhiring Correction
T468,Adobe,Social Media,Singapore,Enterprise,Jun,2025,1259,8.5,Market Slowdown
T469,Uber,E-Commerce,UK,Big Tech,Jan,2026,12017,29.9,Market Slowdown
T470,Palantir,Social Media,Canada,Enterprise,Aug,2024,4825,5.5,Market Slowdown
T471,Spotify,Social Media,UK,Enterprise,Apr,2024,3818,5.7,Overhiring Correction
T472,Airbnb,AI,Canada,Big Tech,Nov,2024,13726,14.7,AI Automation
T473,OpenAI,FinTech,UK,Big Tech,Dec,2024,4051,12.5,Overhiring Correction
T474,Stripe,Gaming,India,Enterprise,Nov,2026,4650,39.7,Restructuring
T475,Intel,Cybersecurity,UK,Mid-size,May,2024,6481,22.1,Restructuring
T476,Apple,Social Media,UK,Mid-size,Nov,2024,11150,21.6,Cost Cutting
T477,Intel,Cloud,Singapore,Enterprise,Jun,2025,4028,5.6,Overhiring Correction
T478,Adobe,E-Commerce,USA,Big Tech,Aug,2024,1543,7.2,Overhiring Correction
T479,Microsoft,Gaming,Singapore,Big Tech,Jul,2024,17006,10.0,Cost Cutting
T480,Apple,Cloud,UK,Big Tech,Mar,2025,19746,38.3,Cost Cutting
T481,Amazon,E-Commerce,UK,Mid-size,Jan,2025,2741,7.1,Market Slowdown
T482,Uber,Gaming,India,Mid-size,Mar,2026,2936,3.2,Restructuring
T483,Oracle,E-Commerce,Germany,Big Tech,Jan,2026,2800,15.5,Cost Cutting
T484,Intel,AI,UK,Mid-size,Nov,2026,2243,2.1,Cost Cutting
T485,Airbnb,Social Media,UK,Enterprise,Jul,2026,614,8.7,Overhiring Correction
T486,Adobe,Cloud,USA,Startup,Aug,2026,2677,13.6,Overhiring Correction
T487,Databricks,Cybersecurity,UK,Big Tech,Jun,2025,6622,29.6,Market Slowdown
T488,Uber,Cloud,Germany,Startup,Dec,2024,631,2.7,Cost Cutting
T489,Google,Cybersecurity,Canada,Mid-size,Dec,2026,1869,3.0,AI Automation
T490,NVIDIA,Social Media,UK,Startup,Nov,2024,4768,24.7,AI Automation
T491,Meta,Social Media,USA,Big Tech,Feb,2026,3836,7.3,Market Slowdown
T492,OpenAI,Social Media,India,Mid-size,May,2025,6574,21.2,AI Automation
T493,Anthropic,FinTech,Canada,Mid-size,Sep,2026,4393,16.2,Overhiring Correction
T494,Microsoft,FinTech,USA,Startup,Oct,2024,1166,5.3,Market Slowdown
T495,Anthropic,Cloud,UK,Big Tech,Jan,2026,1764,3.2,Restructuring
T496,Uber,Social Media,Germany,Enterprise,Jan,2026,946,0.2,AI Automation
T497,Microsoft,Gaming,Canada,Big Tech,Sep,2024,2073,6.6,AI Automation
T498,Spotify,Social Media,India,Big Tech,Aug,2024,2015,16.4,AI Automation
T499,Netflix,Gaming,USA,Enterprise,Jul,2026,586,15.1,AI Automation
T500,Microsoft,Gaming,USA,Startup,Jun,2025,36,5.6,Restructuring
T501,Databricks,FinTech,Singapore,Startup,Mar,2024,6214,7.9,Restructuring
T502,NVIDIA,E-Commerce,UK,Big Tech,Jul,2026,5677,10.1,Cost Cutting
T503,Microsoft,Cloud,Singapore,Startup,Jul,2026,2151,1.6,Restructuring
T504,Stripe,Social Media,Germany,Mid-size,Jun,2026,9111,26.1,AI Automation
T505,Apple,E-Commerce,Germany,Startup,Jan,2024,3822,11.7,Market Slowdown
T506,Salesforce,AI,Singapore,Mid-size,Sep,2026,18352,24.3,Overhiring Correction
T507,Microsoft,E-Commerce,Singapore,Mid-size,Nov,2026,6244,7.9,Restructuring
T508,Apple,Gaming,Canada,Startup,Sep,2025,1377,0.9,Restructuring
T509,Netflix,AI,Germany,Enterprise,May,2024,1866,7.4,Overhiring Correction
T510,Airbnb,Cybersecurity,Singapore,Big Tech,Feb,2025,767,5.5,Restructuring
T511,Stripe,E-Commerce,USA,Big Tech,Feb,2025,2586,10.1,AI Automation
T512,Microsoft,E-Commerce,Germany,Startup,Feb,2026,16669,11.6,Overhiring Correction
T513,Adobe,Cybersecurity,Canada,Mid-size,Jun,2025,13786,20.1,AI Automation
T514,Airbnb,Gaming,Germany,Enterprise,Dec,2026,10967,13.5,Market Slowdown
T515,SAP,AI,USA,Mid-size,Jun,2026,1746,4.5,Market Slowdown
T516,Palantir,Cybersecurity,UK,Startup,Aug,2024,623,7.9,Restructuring
T517,Microsoft,FinTech,Canada,Mid-size,Jul,2024,1550,8.7,Restructuring
T518,Uber,Social Media,UK,Startup,Nov,2026,1825,15.1,Overhiring Correction
T519,Microsoft,Gaming,Germany,Big Tech,Aug,2024,15963,33.7,Overhiring Correction
T520,Meta,Cybersecurity,Germany,Big Tech,Dec,2026,3130,19.2,Cost Cutting
T521,Apple,AI,Germany,Enterprise,Jul,2026,1012,10.5,Cost Cutting
T522,Spotify,E-Commerce,UK,Enterprise,Mar,2025,5974,12.3,Overhiring Correction
T523,Anthropic,FinTech,Singapore,Enterprise,Apr,2024,16870,20.3,Overhiring Correction
T524,Adobe,Social Media,UK,Mid-size,Sep,2026,17365,36.8,Market Slowdown
T525,Microsoft,Gaming,UK,Big Tech,Nov,2026,14275,8.6,Overhiring Correction
T526,Adobe,Gaming,Germany,Startup,Jan,2025,2403,9.1,Cost Cutting
T527,Meta,Social Media,USA,Mid-size,May,2026,4938,16.1,Market Slowdown
T528,Apple,Gaming,USA,Enterprise,Jun,2025,1777,6.9,AI Automation
T529,Databricks,Gaming,Singapore,Mid-size,Apr,2026,2245,32.5,Market Slowdown
T530,Meta,E-Commerce,Germany,Big Tech,Sep,2024,6958,31.6,AI Automation
T531,Spotify,Cloud,Canada,Big Tech,Oct,2026,1248,2.4,Overhiring Correction
T532,Uber,Gaming,Singapore,Mid-size,Mar,2026,2115,1.9,AI Automation
T533,Netflix,Cloud,Singapore,Startup,Jul,2025,4277,4.6,Overhiring Correction
T534,Spotify,Cloud,India,Enterprise,Aug,2026,1717,7.6,Cost Cutting
T535,Meta,Cloud,UK,Startup,Aug,2026,18270,22.0,Overhiring Correction
T536,Intel,AI,Singapore,Enterprise,Mar,2026,1986,25.6,AI Automation
T537,Anthropic,Cloud,Germany,Big Tech,Apr,2024,123,2.8,Market Slowdown
T538,Salesforce,FinTech,UK,Mid-size,Sep,2026,14285,9.8,AI Automation
T539,Microsoft,Social Media,UK,Big Tech,Jan,2026,239,9.2,Market Slowdown
T540,NVIDIA,Gaming,USA,Big Tech,Jan,2026,4999,3.1,Market Slowdown
T541,Anthropic,Gaming,Canada,Big Tech,May,2026,4764,10.3,Cost Cutting
T542,Salesforce,Cybersecurity,USA,Startup,Nov,2024,1025,8.0,Cost Cutting
T543,Uber,Gaming,Singapore,Big Tech,Sep,2026,847,2.6,Restructuring
T544,Amazon,Social Media,Singapore,Mid-size,Dec,2025,2121,6.6,AI Automation
T545,Amazon,AI,USA,Mid-size,Oct,2024,4307,9.7,Market Slowdown
T546,Oracle,E-Commerce,Germany,Big Tech,Jan,2025,3069,2.3,AI Automation
T547,Palantir,AI,Singapore,Startup,Dec,2024,13751,36.8,Market Slowdown
T548,Anthropic,AI,UK,Enterprise,May,2025,6969,34.9,Restructuring
T549,NVIDIA,Gaming,Singapore,Startup,Sep,2024,6068,16.2,Cost Cutting
T550,NVIDIA,Gaming,Canada,Enterprise,May,2026,7083,22.3,Market Slowdown
T551,Google,Cybersecurity,Canada,Mid-size,Jan,2026,1074,5.5,Overhiring Correction
T552,NVIDIA,Cybersecurity,Canada,Startup,Dec,2026,2432,1.1,Market Slowdown
T553,Uber,E-Commerce,Singapore,Mid-size,Apr,2026,1145,2.7,Market Slowdown
T554,Uber,AI,India,Startup,Nov,2026,16856,34.7,AI Automation
T555,Adobe,Social Media,USA,Enterprise,Dec,2026,1410,1.0,Restructuring
T556,Salesforce,FinTech,India,Mid-size,Oct,2024,1724,1.7,Cost Cutting
T557,Salesforce,E-Commerce,Germany,Enterprise,Dec,2026,12136,21.3,Cost Cutting
T558,Stripe,Cybersecurity,UK,Enterprise,Jan,2025,2988,2.0,Cost Cutting
T559,Airbnb,Social Media,Singapore,Big Tech,Mar,2026,5113,9.5,Market Slowdown
T560,OpenAI,E-Commerce,Germany,Enterprise,Sep,2024,2676,14.3,Cost Cutting
T561,Databricks,AI,UK,Mid-size,May,2026,19047,33.9,AI Automation
T562,Amazon,AI,Canada,Startup,Oct,2024,10399,12.7,AI Automation
T563,Palantir,FinTech,Canada,Big Tech,Jun,2025,12179,29.6,Cost Cutting
T564,Stripe,Social Media,UK,Mid-size,Jul,2025,2141,18.0,Overhiring Correction
T565,Google,Social Media,India,Mid-size,Aug,2024,12631,36.9,Cost Cutting
T566,Stripe,Cybersecurity,Singapore,Mid-size,Jun,2024,10777,19.9,Cost Cutting
T567,OpenAI,Cloud,USA,Enterprise,Jan,2026,1689,16.2,Cost Cutting
T568,Anthropic,Gaming,UK,Big Tech,Jan,2024,3342,14.8,Market Slowdown
T569,Microsoft,Social Media,Canada,Enterprise,Oct,2026,12471,31.2,Overhiring Correction
T570,Netflix,E-Commerce,Singapore,Big Tech,Sep,2025,1082,16.8,Restructuring
T571,Airbnb,Cybersecurity,Germany,Enterprise,Aug,2026,4454,11.1,AI Automation
T572,Anthropic,Cloud,Germany,Mid-size,Sep,2026,2386,5.5,Market Slowdown
T573,Uber,Cloud,India,Mid-size,Nov,2024,3872,17.8,Restructuring
T574,Salesforce,Social Media,USA,Big Tech,Aug,2024,16815,20.3,Overhiring Correction
T575,Netflix,Social Media,Germany,Startup,Mar,2026,1960,4.4,Overhiring Correction
T576,Netflix,Cloud,Singapore,Startup,Jan,2024,18745,14.3,Market Slowdown
T577,Netflix,Cybersecurity,Germany,Startup,Feb,2024,18216,17.6,Restructuring
T578,Databricks,E-Commerce,Germany,Mid-size,Oct,2024,1709,4.0,Overhiring Correction
T579,Netflix,Cybersecurity,Singapore,Enterprise,Aug,2026,480,0.4,Overhiring Correction
T580,Amazon,Cloud,Germany,Big Tech,Jan,2024,224,4.6,Overhiring Correction
T581,Anthropic,Social Media,Germany,Mid-size,Mar,2025,3314,18.8,Overhiring Correction
T582,Databricks,AI,Canada,Startup,Nov,2024,1826,4.4,Overhiring Correction
T583,Palantir,Gaming,USA,Big Tech,Jun,2024,8634,23.9,Overhiring Correction
T584,Oracle,Cloud,Germany,Big Tech,Jul,2024,6389,17.7,Market Slowdown
T585,OpenAI,Gaming,India,Startup,May,2024,4361,13.7,AI Automation
T586,Google,Cybersecurity,Canada,Startup,Jul,2026,11786,35.2,Cost Cutting
T587,Salesforce,E-Commerce,UK,Startup,Nov,2026,302,8.1,Market Slowdown
T588,Spotify,Gaming,Canada,Big Tech,Oct,2025,2909,10.5,Restructuring
T589,Uber,E-Commerce,Canada,Big Tech,Sep,2026,126,3.5,Restructuring
T590,Spotify,FinTech,Canada,Enterprise,Dec,2024,10884,19.1,AI Automation
T591,Airbnb,E-Commerce,Singapore,Mid-size,Sep,2025,755,9.8,Market Slowdown
T592,Palantir,Cybersecurity,Singapore,Startup,Nov,2024,560,9.2,AI Automation
T593,Apple,E-Commerce,Canada,Big Tech,May,2024,1118,6.5,Market Slowdown
T594,Amazon,Cybersecurity,USA,Big Tech,Dec,2026,4187,10.7,AI Automation
T595,Netflix,Social Media,Germany,Big Tech,Nov,2026,1525,4.6,Market Slowdown
T596,Uber,AI,Canada,Mid-size,Nov,2024,11482,15.9,Market Slowdown
T597,Airbnb,Social Media,USA,Mid-size,Jul,2025,1568,1.0,Restructuring
T598,NVIDIA,Cybersecurity,India,Startup,Feb,2026,17344,18.5,Market Slowdown
T599,Palantir,Cybersecurity,UK,Enterprise,Oct,2024,1925,13.2,Restructuring
T600,NVIDIA,Cybersecurity,USA,Enterprise,Sep,2024,1487,4.5,Overhiring Correction
T601,Amazon,Cybersecurity,UK,Enterprise,Sep,2026,1660,7.5,Market Slowdown
T602,SAP,E-Commerce,Canada,Big Tech,Aug,2026,1017,3.1,Restructuring
T603,Stripe,Gaming,USA,Big Tech,Feb,2025,323,2.8,Cost Cutting
T604,Airbnb,Gaming,UK,Big Tech,Dec,2025,6496,17.4,Cost Cutting
T605,Adobe,AI,Germany,Enterprise,Aug,2025,2234,5.3,Market Slowdown
T606,Uber,Cybersecurity,UK,Mid-size,Aug,2026,12102,29.9,Cost Cutting
T607,Airbnb,Social Media,India,Enterprise,Apr,2024,1710,0.1,Overhiring Correction
T608,Intel,Cloud,USA,Startup,Oct,2024,1233,2.1,Overhiring Correction
T609,Meta,Gaming,Germany,Enterprise,Aug,2026,18855,38.3,Market Slowdown
T610,OpenAI,Cloud,Canada,Enterprise,Oct,2024,6541,16.8,AI Automation
T611,Anthropic,Gaming,Germany,Big Tech,Sep,2025,17504,18.4,Restructuring
T612,Netflix,E-Commerce,USA,Big Tech,Jan,2026,5928,7.1,Cost Cutting
T613,NVIDIA,Cybersecurity,USA,Enterprise,Mar,2026,4715,14.5,Market Slowdown
T614,Airbnb,FinTech,Germany,Enterprise,Aug,2025,5934,2.2,Cost Cutting
T615,Oracle,Social Media,UK,Enterprise,Aug,2024,4334,3.2,Overhiring Correction
T616,Apple,Cybersecurity,Singapore,Mid-size,Apr,2026,1201,8.3,Restructuring
T617,NVIDIA,Cloud,India,Mid-size,Mar,2025,3837,1.5,Restructuring
T618,Apple,Gaming,Singapore,Enterprise,May,2026,2486,12.4,Overhiring Correction
T619,Meta,E-Commerce,USA,Mid-size,May,2025,1905,6.1,AI Automation
T620,SAP,Social Media,UK,Enterprise,Sep,2026,4878,15.2,Market Slowdown
T621,Intel,AI,Germany,Startup,Oct,2026,2360,13.0,Overhiring Correction
T622,Netflix,Gaming,UK,Enterprise,Dec,2025,3067,10.8,AI Automation
T623,NVIDIA,Cybersecurity,UK,Big Tech,Mar,2026,2618,30.9,Market Slowdown
T624,Oracle,Social Media,Canada,Big Tech,Mar,2025,1414,4.2,Cost Cutting
T625,Salesforce,FinTech,Singapore,Enterprise,Oct,2026,4807,26.3,Restructuring
T626,Spotify,E-Commerce,UK,Big Tech,Mar,2024,3580,15.7,Cost Cutting
T627,Airbnb,Social Media,UK,Startup,Jul,2024,1165,8.6,AI Automation
T628,Amazon,E-Commerce,Canada,Startup,Sep,2024,1758,7.6,AI Automation
